Subject,Channel,Band,Correlation,P_Value
4,P7,Alpha,0.1417336314790344,0.03829242077377041
4,O1,Alpha,0.17011397679814824,0.012696540442793516
4,Oz,Alpha,0.12050472041367186,0.078590647745558
4,O2,Alpha,0.11128878373927156,0.10447687385927144
4,P4,Alpha,0.054488266308897595,0.427768807952545
4,P8,Alpha,0.11961126558205983,0.08084802204006368
4,CP6,Alpha,0.1329463692095925,0.05212784102696394
4,CP2,Alpha,0.11936356895625677,0.08148301461520632
4,Cz,Alpha,0.16869388059131596,0.013471302663728977
4,C4,Alpha,0.20070352212834341,0.00318898152326261
4,T8,Alpha,0.14303637846814465,0.03653252091582442
4,FC6,Alpha,0.2123702203799588,0.0017827205304817195
4,FC2,Alpha,0.18929518510579746,0.005467897646738534
4,F4,Alpha,0.22670168510211539,0.0008361695803415435
4,F8,Alpha,0.2395875249326204,0.0004062717471687451
4,Fp2,Alpha,0.22728505121074474,0.0008099743757692556
4,AF7,Alpha,0.14189839005330165,0.03806596649271912
4,AFz,Alpha,0.1761902910674462,0.009806426939621594
4,F1,Alpha,0.156248528966899,0.02223129470584735
4,F5,Alpha,0.12354633515117788,0.07128493915027713
4,FT7,Alpha,0.009677953116615174,0.8880671682576184
4,FC3,Alpha,0.11091255939327851,0.1056617484322766
4,C1,Alpha,0.12598087478312628,0.06584416680434108
4,C5,Alpha,0.04324458647615996,0.5292161291166554
4,TP7,Alpha,0.13684957811181447,0.045540324698065904
4,P1,Alpha,0.16342736366838503,0.016718353602227003
4,P5,Alpha,0.23455996974188736,0.0005409558382291693
4,PO7,Alpha,0.211601549742706,0.0018541159686477312
4,PO3,Alpha,0.16276850312216834,0.017169112544796084
4,POz,Alpha,0.10066278566861206,0.14219240910994269
4,PO4,Alpha,0.06960399969260188,0.31082861876402856
4,PO8,Alpha,0.13452859209673293,0.049367876397068564
4,P6,Alpha,0.11976225445723448,0.08046290962428018
4,P2,Alpha,0.08691718273897205,0.20535563688625233
4,CPz,Alpha,0.14384747573147957,0.03547174282845894
4,TP8,Alpha,0.12804854888365858,0.06149454683775265
4,C6,Alpha,0.1867956997460364,0.0061299784565119865
4,C2,Alpha,0.19178893928332066,0.0048719401876099605
4,FC4,Alpha,0.19777795669159148,0.0036719724978052054
4,FT8,Alpha,0.20413072002641944,0.0026967671830423166
4,F6,Alpha,0.2185258246876992,0.001295366319930523
4,AF8,Alpha,0.24505182480361068,0.0002955821987968087
4,F2,Alpha,0.1961095920130087,0.003976086947612963
5,Fp1,Theta,0.04880453237875226,0.4012132410049394
5,Fz,Theta,0.050752914432890615,0.3826566726810231
5,F3,Theta,0.05758877508541252,0.3217926334647971
5,F7,Theta,0.005894369905450433,0.9192918042358834
5,FC5,Theta,0.061584911069300585,0.28929998719216793
5,FC1,Theta,-0.0009158389373206332,0.9874391112294896
5,C3,Theta,0.05583983640491188,0.3367314259119738
5,T7,Theta,0.020766179931540445,0.7210830102873311
5,CP5,Theta,-0.008273749520830095,0.886898944735324
5,CP1,Theta,-0.06828396981080145,0.23992184509537035
5,Pz,Theta,-0.07810144118545138,0.17874528774897297
5,P3,Theta,-0.08882204888222257,0.12604458507005606
5,P7,Theta,-0.055186517766853856,0.34242388147615366
5,O1,Theta,-0.029861017523832523,0.6076511510128881
5,Oz,Theta,0.02256412014592284,0.6980682350818153
5,O2,Theta,0.04130634662041129,0.4774781083765721
5,P4,Theta,0.019377746841602927,0.739030727572948
5,P8,Theta,0.010287647911961144,0.859625709422763
5,CP6,Theta,0.021406550785770945,0.7128557279457471
5,CP2,Theta,-0.0756810513017095,0.19263076460855053
5,Cz,Theta,-0.1216274781901586,0.03585316188359891
5,C4,Theta,0.03693721945690287,0.5253160829265899
5,T8,Theta,0.07621097494516939,0.18952517656846013
5,FC6,Theta,0.019085988556535285,0.7428206026879165
5,FC2,Theta,-0.05279327324631576,0.36379555004933084
5,F4,Theta,-0.05152940748857974,0.3754095514271405
5,F8,Theta,0.08006623115393488,0.16802962222809628
5,Fp2,Theta,-0.020666576958543927,0.7223655972755529
5,AF7,Theta,-0.0037731270072253287,0.948284864867859
5,AFz,Theta,0.0612475088869922,0.2919552380814087
5,F1,Theta,0.04468568368335342,0.4421685093874188
5,F5,Theta,0.06298201745111082,0.2784778413624937
5,FT7,Theta,0.033514204988168775,0.5644291052447422
5,FC3,Theta,0.05509420060722017,0.3432331618767883
5,C1,Theta,-0.04781960074432284,0.41079489015911674
5,C5,Theta,0.05037922996111481,0.38617452312524414
5,TP7,Theta,-0.02666424739515316,0.6466339952342921
5,P1,Theta,-0.08986429808921627,0.12164350048566126
5,P5,Theta,-0.06260405053778001,0.2813781984114567
5,PO7,Theta,-0.05898275451259346,0.3101989182811042
5,PO3,Theta,-0.04744845292273473,0.41444029091133994
5,POz,Theta,0.014139462412572704,0.8079501716603609
5,PO4,Theta,0.024931710298738124,0.6681809540836465
5,PO8,Theta,0.030252958689034593,0.6029442218227425
5,P6,Theta,0.009686446898257466,0.867751563762137
5,P2,Theta,-0.034274288173393445,0.5556248243653275
5,CPz,Theta,-0.09583795612703089,0.09868355962474026
5,TP8,Theta,0.006646824498504159,0.9090308885016077
5,C6,Theta,0.04177755892481268,0.47246430954839036
